Gene ID	GeneCard Gene ID	Gene Symbol	Type	log2 (siGM312 / siNC12)	Pvalue(siGM312 / siNC12)	Qvalue (siGM312 / siNC12)	siNC_1 FPKM	siNC_2 FPKM	siST3_1 FPKM	siST3_2 FPKM	siNC_1 TPM	siNC_2 TPM	siST3_1 TPM	siST3_2 TPM
83999	83999	'KREMEN1'	mRNA	0.909336762	1.12E-08	5.00E-07	3.78	3.51	7.44	6.67	8.71	7.73	17.54	15.31
84002	84002	'B3GNT5'	mRNA	1.307833507	6.09E-13	5.23E-11	3.53	4.57	9.83	11.04	8.14	10.07	23.18	25.34
84056	84056	'KATNAL1'	mRNA	-0.782202499	2.25E-07	7.58E-06	10.48	10.58	5.65	6.91	24.13	23.32	13.33	15.87
84064	84064	'HDHD2'	mRNA	0.65781805	7.17E-05	0.001251462	9.97	10.68	17.53	16.26	22.95	23.55	41.33	37.33
84105	84105	'PCBD2'	mRNA	-0.909505956	0.005665312	0.047202217	2.7	3.22	1.47	1.79	6.22	7.1	3.46	4.12
84159	84159	'ARID5B'	mRNA	-0.536577478	1.40E-05	2.93E-04	18	18.38	13.74	12.08	41.44	40.54	32.38	27.73
84171	84171	'LOXL4'	mRNA	-0.925735326	6.49E-11	4.20E-09	62.86	56.45	37.01	27.88	144.72	124.47	87.25	64
84187	84187	'TMEM164'	mRNA	0.641726285	9.64E-06	2.12E-04	8.79	8.21	13.38	13.91	20.24	18.09	31.54	31.92
84243	84243	'ZDHHC18'	mRNA	0.574716376	3.25E-04	0.004583945	5.15	4.79	7.51	7.75	11.85	10.57	17.71	17.78
84247	84247	'RTL6'	mRNA	0.447647454	7.25E-04	0.008844254	9.63	9.49	13.68	13.2	22.16	20.93	32.25	30.3
84248	84248	'FYTTD1'	mRNA	-0.403949926	0.003398394	0.031659235	12.99	14	9.77	11.23	29.91	30.88	23.02	25.79
84251	84251	'SGIP1'	mRNA	1.353024436	6.76E-10	3.70E-08	2.32	3	7.57	5.34	5.35	6.61	17.85	12.26
84259	84259	'DCUN1D5'	mRNA	-0.538744087	9.52E-04	0.011115319	13.27	13.93	8.57	9.68	30.56	30.72	20.21	22.22
84267	84267	'C9orf64'	mRNA	-1.026052121	2.55E-06	6.58E-05	7.79	7.83	3.69	4.85	17.93	17.26	8.69	11.12
84280	84280	'BTBD10'	mRNA	-1.10500199	9.96E-13	8.34E-11	21.11	22.08	10.21	10.49	48.6	48.69	24.08	24.08
84281	84281	'C2orf88'	mRNA	-1.774633567	7.18E-09	3.37E-07	2.69	2.74	0.63	1	6.19	6.04	1.47	2.31
84298	84298	'LLPH'	mRNA	-0.695595299	3.15E-05	6.02E-04	4.2	4.63	2.7	2.91	9.67	10.21	6.37	6.68
84333	84333	'PCGF5'	mRNA	-1.751738853	4.43E-47	4.50E-44	25.12	24.17	7.66	7.43	57.84	53.3	18.07	17.05
84340	84340	'GFM2'	mRNA	-0.655068333	5.66E-04	0.007244087	10.92	12.39	6.64	8.54	25.14	27.33	15.64	19.6
8436	8436	'CAVIN2'	mRNA	-2.43236224	2.65E-32	1.39E-29	11.84	10.51	2.36	1.91	27.26	23.17	5.56	4.39
8440	8440	'NCK2'	mRNA	0.617167784	4.65E-04	0.006146945	10.02	9.07	13.49	16.56	23.07	19.99	31.8	38.02
84444	84444	'DOT1L'	mRNA	0.848452713	1.56E-07	5.39E-06	2.44	2.69	4.89	4.79	5.62	5.93	11.53	11
84456	84456	'L3MBTL3'	mRNA	0.833799388	1.62E-06	4.40E-05	6.45	6.73	10.58	13.71	14.85	14.84	24.94	31.47
84464	84464	'SLX4'	mRNA	0.634123961	7.83E-04	0.009438881	2	1.99	3.48	2.87	4.6	4.39	8.21	6.59
8459	8459	'TPST2'	mRNA	-0.716615636	0.001289411	0.014329042	7.98	7.78	3.39	5.84	18.38	17.15	8	13.4
84617	84617	'TUBB6'	mRNA	-0.749760516	7.33E-09	3.43E-07	129.65	120.47	75.12	84.69	298.51	265.65	177.11	194.41
84627	84627	'ZNF469'	mRNA	0.407786472	0.002423504	0.02408237	4.47	4.24	5.71	6.19	10.3	9.35	13.45	14.22
8463	8463	'TEAD2'	mRNA	0.681572176	0.001737943	0.018395026	6.83	6.1	9.21	11.99	15.72	13.44	21.71	27.52
84656	84656	'GLYR1'	mRNA	0.410061212	0.001293382	0.014363351	17.98	18.19	24.51	24.87	41.39	40.1	57.79	57.09
84668	84668	'FAM126A'	mRNA	-0.980903205	1.26E-15	1.43E-13	33.22	34.72	17.36	18.73	76.49	76.57	40.92	43
84709	84709	'MGARP'	mRNA	-1.365786292	7.19E-17	9.34E-15	64.05	56.37	21.97	26.14	147.48	124.3	51.8	60
84725	84725	'PLEKHA8'	mRNA	0.647507187	2.41E-05	4.79E-04	4.65	5.11	6.79	7.77	10.71	11.28	16	17.83
84750	84750	'FUT10'	mRNA	-1.546109801	5.86E-08	2.21E-06	3.09	3.3	0.93	1.24	7.12	7.27	2.2	2.84
84812	84812	'PLCD4'	mRNA	0.947010222	0.001408691	0.01546122	1.34	1.42	2.98	2.43	3.08	3.14	7.02	5.57
8482	8482	'SEMA7A'	mRNA	1.818573615	3.26E-08	1.30E-06	24.01	19.65	64.22	94.07	55.28	43.33	151.4	215.94
84886	84886	'C1orf198'	mRNA	-0.923942893	7.83E-12	5.76E-10	45.89	41.11	26.1	21.26	105.67	90.65	61.53	48.81
84899	84899	'TMTC4'	mRNA	0.575673079	4.65E-04	0.006146945	6.09	6.71	9.79	9.86	14.03	14.79	23.09	22.64
84909	84909	'AOPEP'	mRNA	-0.578786472	1.14E-04	0.001894695	13.48	13.11	8.75	10.09	31.04	28.9	20.64	23.16
84912	84912	'SLC35B4'	mRNA	0.473815673	6.40E-04	0.008011704	6.7	6.99	9.51	10.25	15.43	15.41	22.41	23.53
84926	84926	'SPRYD3'	mRNA	1.270443055	1.69E-25	5.50E-23	24.58	23.35	59.71	59.45	56.59	51.49	140.77	136.48
84935	84935	'MEDAG'	mRNA	0.400866416	6.86E-04	0.00847784	110.94	109	141.56	157.2	255.44	240.36	333.73	360.88
84939	84939	'PWWP3A'	mRNA	0.437547237	0.001777706	0.018734626	10.99	11.66	16.08	16.1	25.31	25.72	37.92	36.95
84947	84947	'SERAC1'	mRNA	-0.82140264	6.81E-08	2.52E-06	13.42	13.24	7.35	8.17	30.9	29.19	17.34	18.76
84957	84957	'RELT'	mRNA	0.860413548	0.00414242	0.036938473	1.46	1.38	2.23	3.06	3.36	3.04	5.25	7.03
84959	84959	'UBASH3B'	mRNA	0.519699963	0.002660314	0.025990452	8.18	7.56	9.58	13.56	18.84	16.67	22.59	31.13
84962	84962	'AJUBA'	mRNA	-0.594540222	3.38E-04	0.004731574	9.48	8.66	6.15	6	21.82	19.09	14.5	13.78
84967	84967	'LSM10'	mRNA	-0.992054866	4.61E-05	8.47E-04	26.92	26.87	11.33	16.48	61.99	59.25	26.71	37.83
84971	84971	'ATG4D'	mRNA	0.906770094	2.27E-04	0.003386668	4.18	3.48	7.06	7.67	9.63	7.68	16.65	17.61
8502	8502	'PKP4'	mRNA	-0.571166495	2.25E-04	0.003363448	13.42	12.55	8.17	9.65	30.89	27.68	19.27	22.15
85027	85027	'SMIM3'	mRNA	0.899387504	4.64E-10	2.59E-08	26.42	27.42	49.49	53.92	60.83	60.47	116.67	123.78
8503	8503	'PIK3R3'	mRNA	0.586249165	0.001874732	0.019499851	2.72	2.63	3.99	4.29	6.27	5.81	9.41	9.84
85301	85301	'COL27A1'	mRNA	0.790962179	3.36E-04	0.004704693	1.61	1.65	2.56	3.27	3.71	3.65	6.05	7.5
8533	8533	'COPS3'	mRNA	-0.470267566	0.00339502	0.031645946	25.8	27.53	18.44	21.05	59.4	60.71	43.48	48.33
85352	85352	'SHISAL1'	mRNA	1.279816814	2.73E-08	1.12E-06	0.97	1.08	2.87	2.27	2.23	2.38	6.76	5.21
85379	85379	'KIAA1671'	mRNA	-0.685470807	2.98E-06	7.48E-05	5.25	5.11	3.09	3.06	12.1	11.27	7.28	7.02
85414	85414	'SLC45A3'	mRNA	0.953473598	2.21E-04	0.003323121	1.61	1.98	3.8	3.37	3.7	4.37	8.95	7.74
85443	85443	'DCLK3'	mRNA	3.035561544	9.06E-07	2.63E-05	0.06	0.23	1.29	1.04	0.14	0.5	3.04	2.39
85451	85451	'UNK'	mRNA	0.555818948	0.002147035	0.021774576	3.67	3.11	6.07	4.51	8.44	6.85	14.31	10.35
85453	85453	'TSPYL5'	mRNA	-0.516756546	0.002852051	0.027321507	6.33	6.39	4.41	4.74	14.57	14.09	10.41	10.89
85463	85463	'ZC3H12C'	mRNA	0.582896483	1.38E-05	2.90E-04	6.96	7.38	11.97	10.01	16.03	16.27	28.23	22.98
8553	8553	'BHLHE40'	mRNA	0.581192582	4.22E-06	1.02E-04	30.18	31.15	44.9	49.58	69.49	68.7	105.86	113.82
8555	8555	'CDC14B'	mRNA	-0.721009868	2.92E-05	5.65E-04	9.47	10.07	7.43	5.5	21.79	22.21	17.51	12.63
8566	8566	'PDXK'	mRNA	-0.804334742	1.42E-10	8.62E-09	15.51	14.84	8.84	9.15	35.7	32.72	20.85	21
857	857	'CAV1'	mRNA	-2.237837223	3.78E-10	2.14E-08	283.03	292.99	47.87	77.04	651.66	646.06	112.85	176.85
8605	8605	'PLA2G4C'	mRNA	0.781781966	2.04E-04	0.003107742	4.45	4.81	9.03	7.38	10.25	10.61	21.28	16.93
8642	8642	'DCHS1'	mRNA	0.575828069	5.83E-04	0.007437621	2.17	2.25	3.14	3.64	5	4.95	7.4	8.35
8648	8648	'NCOA1'	mRNA	0.549178229	9.79E-05	0.001647542	5.24	5.19	8.14	7.52	12.06	11.45	19.18	17.25
8654	8654	'PDE5A'	mRNA	-0.995654878	2.05E-11	1.45E-09	10.24	9.2	4.73	5.34	23.58	20.28	11.15	12.25
8659	8659	'ALDH4A1'	mRNA	-0.87144896	1.21E-05	2.60E-04	7.06	6.6	3.83	3.85	16.26	14.55	9.04	8.84
8660	8660	'IRS2'	mRNA	-0.510944804	0.002286656	0.022947062	5.08	4.89	4.12	3.11	11.7	10.78	9.7	7.13
867	867	'CBL'	mRNA	-0.618025079	3.14E-04	0.004457475	4.8	4.29	3.57	2.55	11.04	9.46	8.43	5.85
8671	8671	'SLC4A4'	mRNA	-1.21217966	1.62E-12	1.30E-10	5.82	5.05	2.26	2.54	13.4	11.13	5.34	5.84
8676	8676	'STX11'	mRNA	-1.422749721	0.004150432	0.036989617	0.81	0.63	0.25	0.31	1.85	1.39	0.59	0.7
8682	8682	'PEA15'	mRNA	-0.756952571	5.53E-10	3.07E-08	336.73	294.96	183.14	201.8	775.29	650.4	431.76	463.26
8693	8693	'GALNT4'	mRNA	-0.818022099	2.21E-04	0.003323121	3.83	3.84	2.73	1.77	8.83	8.46	6.43	4.07
8707	8707	'B3GALT2'	mRNA	-1.399504573	6.95E-04	0.008551996	1.48	1.19	0.44	0.6	3.4	2.63	1.03	1.39
8727	8727	'CTNNAL1'	mRNA	-0.888378864	3.56E-10	2.03E-08	40.27	37.89	20.18	23.32	92.72	83.56	47.58	53.54
8728	8728	'ADAM19'	mRNA	2.02553141	2.88E-07	9.45E-06	16.5	14.18	48.29	79.92	37.98	31.26	113.85	183.46
875	875	'CBS'	mRNA	-0.881292452	4.34E-09	2.06E-07	19.93	19.74	11.39	10.94	45.88	43.53	26.84	25.11
8763	8763	'CD164'	mRNA	-1.026909606	6.35E-14	6.00E-12	139.36	153.71	65.57	82.25	320.87	338.95	154.58	188.82
8793	8793	'TNFRSF10D'	mRNA	0.529188681	3.73E-04	0.005132386	21.72	19.4	27.39	33.68	50.01	42.79	64.57	77.33
8801	8801	'SUCLG2'	mRNA	-0.79177471	4.75E-08	1.83E-06	29.54	29.65	16.77	18.68	68.01	65.38	39.53	42.89
8823	8823	'FGF16'	mRNA	1.505934512	3.89E-20	7.27E-18	26.8	28.79	68.9	93.37	61.69	63.48	162.43	214.35
8826	8826	'IQGAP1'	mRNA	-1.43783092	1.42E-20	2.98E-18	99.94	103.19	31.81	45.23	230.1	227.53	74.99	103.84
8828	8828	'NRP2'	mRNA	0.442080449	0.00499095	0.042790482	16.22	16.04	18.97	26.33	37.35	35.36	44.73	60.44
8839	8839	'CCN5'	mRNA	-1.46608095	0.003558345	0.032810684	2.73	3.69	1.57	0.68	6.29	8.14	3.71	1.56
8844	8844	'KSR1'	mRNA	0.917446245	7.98E-08	2.91E-06	4.67	4.68	7.96	10.17	10.75	10.32	18.78	23.35
88455	88455	'ANKRD13A'	mRNA	-0.596505604	2.10E-06	5.51E-05	35.03	32.65	22.2	23.6	80.66	72.01	52.33	54.17
8869	8869	'ST3GAL5'	mRNA	-3.149322435	1.72E-10	1.01E-08	23.74	25.13	3.29	1.52	54.65	55.42	7.75	3.5
8870	8870	'IER3'	mRNA	1.427201818	4.41E-31	2.05E-28	65.14	62.01	172.93	179.29	149.97	136.73	407.7	411.58
8871	8871	'SYNJ2'	mRNA	0.433171263	3.40E-04	0.004755198	12.45	11.78	17.14	17.14	28.67	25.98	40.41	39.34
8877	8877	'SPHK1'	mRNA	0.993839096	1.74E-11	1.25E-09	40.3	38.97	71.86	91.14	92.78	85.93	169.42	209.22
8878	8878	'SQSTM1'	mRNA	-0.557264611	4.89E-08	1.86E-06	643.47	651.58	458.64	448.49	1481.52	1436.77	1081.29	1029.56
8879	8879	'SGPL1'	mRNA	-0.526486776	0.00198188	0.020392402	8.5	8.69	5.19	6.81	19.57	19.16	12.24	15.63
8884	8884	'SLC5A6'	mRNA	0.638256396	0.00157434	0.01701816	4.61	3.84	7.01	6.43	10.62	8.46	16.52	14.77
8896	8896	'BUD31'	mRNA	-0.542566959	0.001128052	0.012883084	65.08	66.71	53.17	39.4	149.84	147.09	125.35	90.45
8898	8898	'MTMR2'	mRNA	0.462783343	1.49E-04	0.002375257	20.57	19.9	28.24	29.21	47.35	43.87	66.59	67.06
890	890	'CCNA2'	mRNA	-1.844002971	6.97E-12	5.17E-10	5.09	4.82	1.47	1.38	11.72	10.64	3.47	3.16
891	891	'CCNB1'	mRNA	-0.986863342	2.14E-06	5.60E-05	12.54	11.95	5.57	7.18	28.87	26.35	13.13	16.47
8916	8916	'HERC3'	mRNA	0.60554039	9.35E-06	2.07E-04	9.77	10.11	14.99	16.05	22.5	22.29	35.35	36.84
8936	8936	'WASF1'	mRNA	-1.599531461	1.85E-14	1.86E-12	8.81	8.67	3.14	2.87	20.29	19.12	7.41	6.58
894	894	'CCND2'	mRNA	-1.28790421	1.00E-06	2.87E-05	1.83	1.82	0.69	0.85	4.21	4.02	1.62	1.95
89782	89782	'LMLN'	mRNA	0.494935035	0.003683485	0.033677876	2.87	3.25	4.3	4.6	6.6	7.18	10.14	10.56
89797	89797	'NAV2'	mRNA	0.475039121	3.10E-05	5.92E-04	14.29	14.98	20.21	20.86	32.9	33.04	47.64	47.88
89801	89801	'PPP1R3F'	mRNA	0.723957976	0.005239589	0.044522807	2.76	2.55	3.29	3.46	6.35	5.61	7.76	7.93
89845	89845	'ABCC10'	mRNA	0.575034246	2.67E-04	0.003890719	8.01	6.53	11.02	11.11	18.43	14.41	25.97	25.51
89886	89886	'SLAMF9'	mRNA	-1.046471966	0.002804834	0.027028547	2.58	2.51	1.04	1.42	5.95	5.53	2.45	3.26
8992	8992	'ATP6V0E1'	mRNA	-3.710683442	5.22E-20	9.53E-18	182.09	214.89	11.51	19.6	419.25	473.84	27.14	44.99
89927	89927	'BMERB1'	mRNA	0.601342793	1.38E-04	0.002221644	12.61	13.21	20.23	20.12	29.03	29.13	47.7	46.2
90102	90102	'PHLDB2'	mRNA	-0.529188706	1.43E-04	0.002289154	27.61	26.37	17.23	21.22	63.57	58.15	40.62	48.7
90120	90120	'TMEM250'	mRNA	0.557783104	4.22E-05	7.85E-04	21.14	19.88	33.39	28.91	48.67	43.84	78.73	66.37
9022	9022	'CLIC3'	mRNA	-2.181484954	8.97E-06	2.00E-04	7.7	7.07	2.16	1.24	17.72	15.59	5.08	2.85
90268	90268	'OTULIN'	mRNA	-0.450515384	0.004224481	0.03754658	4.18	4.35	3.24	3.15	9.63	9.6	7.64	7.24
90407	90407	'TMEM41A'	mRNA	-1.194783718	8.97E-09	4.13E-07	7.6	7.44	3.35	3.43	17.51	16.41	7.89	7.87
9045	9045	'RPL14'	mRNA	-0.400773947	0.00109724	0.012580705	27.85	30.19	21.48	23.77	64.12	66.58	50.64	54.56
9050	9050	'PSTPIP2'	mRNA	0.717620708	0.00167055	0.017831631	3.71	2.86	5.43	5.71	8.54	6.31	12.8	13.1
9052	9052	'GPRC5A'	mRNA	-0.856435547	1.63E-05	3.35E-04	8.47	6.91	3.49	5.24	19.5	15.23	8.22	12.03
9055	9055	'PRC1'	mRNA	-0.642581145	0.001351809	0.01491028	11.3	9.18	5.54	7.73	26.02	20.25	13.07	17.74
90550	90550	'MCU'	mRNA	-0.446483767	0.002549635	0.02515114	16.41	15.82	12.3	12.08	37.78	34.88	29	27.72
9060	9060	'PAPSS2'	mRNA	-1.306658785	1.92E-04	0.002950518	167	146.43	50.93	79.22	384.5	322.89	120.07	181.86
9061	9061	'PAPSS1'	mRNA	-1.287857217	4.30E-22	1.01E-19	41.57	42.5	17.23	18.25	95.72	93.71	40.63	41.9
90627	90627	'STARD13'	mRNA	0.75354166	1.71E-08	7.33E-07	7.75	7.86	13.52	13.48	17.84	17.34	31.88	30.95
90693	90693	'CCDC126'	mRNA	0.757912304	0.002731934	0.026498947	2.57	2.97	4.78	4.86	5.92	6.54	11.27	11.16
90861	90861	'JPT2'	mRNA	-0.602022723	7.49E-04	0.009117696	14.74	14.58	8.22	11.63	33.94	32.14	19.39	26.7
90865	90865	'IL33'	mRNA	1.35959028	2.18E-20	4.38E-18	76.06	95.11	200.69	250.66	175.12	209.73	473.14	575.42
90874	90874	'ZNF697'	mRNA	0.519845734	0.002724822	0.026460744	3.94	3.57	5.13	5.56	9.06	7.87	12.1	12.77
9096	9096	'TBX18'	mRNA	-0.422423459	0.005291019	0.044725907	6.56	6.46	4.88	5.12	15.11	14.24	11.51	11.76
9097	9097	'USP14'	mRNA	-0.853533244	1.98E-08	8.39E-07	27.61	27.77	13.55	17.96	63.57	61.24	31.95	41.23
91	91	'ACVR1B'	mRNA	0.458081516	0.002824536	0.027170067	10.25	9.45	15.53	12.4	23.6	20.84	36.62	28.46
91010	91010	'FMNL3'	mRNA	0.886203826	1.54E-10	9.21E-09	2.87	2.74	5.43	5.24	6.6	6.04	12.81	12.03
9107	9107	'MTMR6'	mRNA	-1.364294635	1.31E-19	2.37E-17	14.07	13.7	5.35	5.65	32.4	30.22	12.62	12.96
91107	91107	'TRIM47'	mRNA	-0.738430197	5.54E-04	0.007121236	9.54	8.54	6.6	5.45	21.96	18.83	15.55	12.5
9120	9120	'SLC16A6'	mRNA	2.11674113	0.001611845	0.017308427	0.1	0.2	0.93	0.4	0.23	0.45	2.2	0.91
9124	9124	'PDLIM1'	mRNA	-0.544686725	1.74E-04	0.002704713	41.57	42.1	29.44	29.69	95.71	92.84	69.41	68.15
91252	91252	'SLC39A13'	mRNA	0.477060869	1.25E-04	0.002043887	43.24	39.54	60.55	58.3	99.56	87.18	142.75	133.84
9128	9128	'PRPF4'	mRNA	-0.608673196	8.55E-04	0.01019338	10.36	10.42	6.32	7.7	23.84	22.98	14.9	17.68
91283	91283	'MSANTD3'	mRNA	0.427668329	0.001730425	0.018339344	27.68	30.14	40.96	39.61	63.72	66.45	96.56	90.94
91304	91304	'TMEM259'	mRNA	0.402574864	8.13E-04	0.009767987	35.8	35.77	49.77	47.81	82.42	78.87	117.34	109.75
9133	9133	'CCNB2'	mRNA	-1.197178348	4.78E-04	0.00629481	6.66	6.68	1.98	3.99	15.34	14.73	4.66	9.17
91373	91373	'UAP1L1'	mRNA	-0.564832757	4.23E-04	0.005708839	13.12	11.96	8.53	8.77	30.21	26.37	20.12	20.14
9138	9138	'ARHGEF1'	mRNA	-0.525039189	4.97E-04	0.006495688	17.22	15.43	12.41	11.04	39.65	34.03	29.26	25.33
9139	9139	'CBFA2T2'	mRNA	0.513068121	0.001151319	0.013062484	3.36	3.57	5.06	5.03	7.73	7.86	11.92	11.54
91526	91526	'ANKRD44'	mRNA	0.641379243	5.53E-04	0.00710825	2.24	2.35	3.4	3.68	5.16	5.17	8.01	8.44
9162	9162	'DGKI'	mRNA	0.628922631	4.57E-04	0.006079274	1.23	1.24	2.13	1.87	2.84	2.73	5.02	4.29
91624	91624	'NEXN'	mRNA	-1.117700184	1.83E-12	1.46E-10	24.97	22.52	12.75	9.42	57.5	49.66	30.07	21.61
91768	91768	'CABLES1'	mRNA	-0.956360453	3.73E-10	2.12E-08	11.23	9.98	5.7	5.56	25.87	22.01	13.44	12.76
9181	9181	'ARHGEF2'	mRNA	-0.44192513	3.97E-04	0.005414677	36.91	35.36	29.65	25.25	84.99	77.98	69.9	57.96
9188	9188	'DDX21'	mRNA	-1.095870914	5.12E-12	3.83E-10	33.15	32.34	18.93	12.77	76.31	71.31	44.62	29.31
9200	9200	'HACD1'	mRNA	-0.87175931	0.001338218	0.014800568	5.15	5.16	2.48	2.87	11.86	11.38	5.84	6.6
92017	92017	'SNX29'	mRNA	0.56944444	1.39E-05	2.92E-04	6.83	6.82	10.7	10.57	15.73	15.04	25.22	24.26
9208	9208	'LRRFIP1'	mRNA	-0.422475779	6.12E-04	0.007696573	50.65	50.11	37.47	40.01	116.62	110.5	88.34	91.85
9212	9212	'AURKB'	mRNA	-2.007716984	0.004634187	0.040479372	2.23	1.36	0.47	0.4	5.13	2.99	1.11	0.91
92140	92140	'MTDH'	mRNA	-0.9074475	6.33E-10	3.48E-08	33.84	31.39	15.26	20.05	77.92	69.22	35.97	46.02
9215	9215	'LARGE1'	mRNA	0.73526712	1.24E-05	2.65E-04	6.99	7.1	10.19	11.21	16.1	15.65	24.02	25.74
9221	9221	'NOLC1'	mRNA	-0.433285702	0.002021653	0.0207229	19.91	18.41	13.96	15.27	45.84	40.6	32.9	35.05
92255	92255	'LMBRD2'	mRNA	-0.507262311	0.002116609	0.021519737	5.33	6.14	4.73	3.61	12.27	13.54	11.15	8.29
9230	9230	'RAB11B'	mRNA	0.458418908	0.001356979	0.014947005	34.47	32.92	51.66	43.87	79.37	72.58	121.78	100.71
92312	92312	'MEX3A'	mRNA	1.525552442	0.002849361	0.027311838	0.13	0.17	0.43	0.47	0.31	0.37	1	1.08
92370	92370	'PXYLP1'	mRNA	1.050146623	2.07E-08	8.71E-07	4.11	4.53	8.38	9.76	9.47	9.98	19.75	22.39
9242	9242	'MSC'	mRNA	0.585925348	1.96E-05	3.98E-04	23.76	23.98	37.49	36.36	54.71	52.87	88.39	83.47
92482	92482	'BBIP1'	mRNA	-0.863521417	0.002664707	0.026017722	4.65	4.71	2.4	2.88	10.7	10.39	5.66	6.6
9258	9258	'MFHAS1'	mRNA	0.498007696	0.003523455	0.03259998	3.12	3.16	4.51	4.63	7.18	6.97	10.64	10.63
9260	9260	'PDLIM7'	mRNA	-0.444642521	0.002265997	0.022796066	79.7	68.11	54.36	62.3	183.5	150.19	128.15	143.01
9262	9262	'STK17B'	mRNA	-0.430145596	0.004959018	0.042584123	7.51	7.4	5.77	5.66	17.29	16.32	13.61	13
9265	9265	'CYTH3'	mRNA	-0.764815887	8.38E-08	3.04E-06	20.87	17.48	11.95	11.26	48.05	38.55	28.17	25.84
92737	92737	'DNER'	mRNA	0.627850821	1.66E-04	0.002596232	7.2	6.91	10.74	11.73	16.57	15.23	25.32	26.93
9278	9278	'ZBTB22'	mRNA	0.661573854	8.95E-04	0.010540761	5.28	5.42	9.72	7.76	12.16	11.95	22.92	17.81
92856	92856	'IMP4'	mRNA	-0.454620639	0.004693926	0.040790925	15.12	15.41	10.88	11.81	34.82	33.98	25.65	27.12
9289	9289	'ADGRG1'	mRNA	1.437072468	6.93E-07	2.08E-05	1.01	1.19	3.59	2.41	2.32	2.62	8.47	5.53
929	929	'CD14'	mRNA	-1.31168095	5.23E-04	0.00677836	3.79	4.68	2.17	1.5	8.73	10.31	5.12	3.44
93	93	'ACVR2B'	mRNA	1.223668048	0.001832863	0.019137869	0.19	0.14	0.38	0.43	0.45	0.3	0.88	0.98
93109	93109	'TMEM44'	mRNA	0.605509375	9.03E-05	0.001532704	13.2	12.24	19.91	19.96	30.4	26.99	46.94	45.82
9314	9314	'KLF4'	mRNA	-1.510637159	1.23E-16	1.56E-14	10.9	11.71	4.12	4.06	25.1	25.83	9.7	9.32
9331	9331	'B4GALT6'	mRNA	-0.799750022	1.74E-04	0.002704713	3.36	3.78	2.22	1.93	7.74	8.34	5.23	4.43
9334	9334	'B4GALT5'	mRNA	-0.749288846	1.75E-06	4.70E-05	22.73	20.94	11.54	15.18	52.34	46.17	27.2	34.86
9341	9341	'VAMP3'	mRNA	-1.406053498	8.59E-04	0.010224491	94.78	99.46	27.31	48.37	218.21	219.32	64.38	111.04
93624	93624	'TADA2B'	mRNA	0.442072862	0.004667556	0.040665708	6.4	6.12	9.03	8.56	14.74	13.49	21.28	19.66
93663	93663	'ARHGAP18'	mRNA	-0.465840344	4.26E-04	0.005737332	20.43	20.5	16.49	14.09	47.03	45.21	38.87	32.35
9369	9369	'NRXN3'	mRNA	-0.63800253	0.002274756	0.022855885	2.94	2.33	1.53	1.93	6.76	5.13	3.62	4.44
9388	9388	'LIPG'	mRNA	2.223787155	6.51E-11	4.20E-09	7.77	8.67	30.76	48.95	17.89	19.11	72.51	112.38
9392	9392	'TGFBRAP1'	mRNA	-0.59062584	8.56E-05	0.001461631	8.2	7.76	5.56	5.58	18.87	17.11	13.11	12.82
9397	9397	'NMT2'	mRNA	-0.616968312	2.19E-05	4.39E-04	33.78	29.56	19.83	23.27	77.77	65.18	46.74	53.43
9404	9404	'LPXN'	mRNA	0.683996319	3.28E-06	8.16E-05	35.34	37.49	54.04	66.52	81.37	82.66	127.41	152.69
9414	9414	'TJP2'	mRNA	-0.740081775	2.51E-05	4.96E-04	18.7	16.48	8.97	12.87	43.05	36.34	21.15	29.55
9415	9415	'FADS2'	mRNA	-0.599202271	4.53E-08	1.75E-06	140.38	139.14	99.9	90.44	323.21	306.81	235.53	207.62
9424	9424	'KCNK6'	mRNA	-0.444907412	0.005321039	0.044932907	7.91	6.82	5.68	6.02	18.22	15.05	13.39	13.81
94240	94240	'EPSTI1'	mRNA	-1.141082599	1.79E-04	0.002775134	3.32	6.47	2.65	2.33	7.65	14.26	6.25	5.36
94241	94241	'TP53INP1'	mRNA	-0.563501154	1.35E-04	0.00217584	9.15	9.6	7.05	6.03	21.06	21.17	16.63	13.85
9435	9435	'CHST2'	mRNA	0.65626083	6.96E-04	0.008554277	3.79	3.17	5.78	5.54	8.72	7	13.63	12.71
9444	9444	'QKI'	mRNA	-0.574401153	4.38E-05	8.09E-04	19.8	20.21	10.76	12.99	45.6	44.57	25.36	29.83
9448	9448	'MAP4K4'	mRNA	0.438905505	1.29E-04	0.002093441	99.64	104.06	134.3	149.48	229.41	229.47	316.62	343.16
9469	9469	'CHST3'	mRNA	0.420819629	0.001602343	0.017229168	9.66	9.01	12.41	13.4	22.25	19.88	29.25	30.77
9477	9477	'MED20'	mRNA	-0.596047138	0.004977127	0.042717057	6.84	8.14	4.86	5.33	15.74	17.94	11.46	12.23
9493	9493	'KIF23'	mRNA	-1.001056818	8.77E-06	1.96E-04	6.13	5.38	2.54	3.34	14.11	11.86	5.98	7.67
9497	9497	'SLC4A7'	mRNA	-0.610526414	4.40E-06	1.06E-04	16.16	16.97	10.36	11.95	37.2	37.42	24.43	27.42
9507	9507	'ADAMTS4'	mRNA	1.171424212	1.75E-09	8.85E-08	2.18	1.97	4.94	4.85	5.02	4.34	11.66	11.13
