ID	name	UP/DOWN	statistic	p.value	FDRp.value	N.nodes	N.gene.nodes	N.measured.nodes	ratio.measured.gene.nodes	nodes	N.DA.nodes	DA.nodes
P-hsa05200-215	Pathways in cancer: CSF1R	DOWN	-0.653956928209021	0.513833373787471	0.589572727354921	4	4	4	1	N-hsa05200-151, N-hsa05200-152, N-hsa05200-153, N-hsa05200-215	4	N-hsa05200-151, N-hsa05200-152, N-hsa05200-153, N-hsa05200-215
P-hsa05200-218	Pathways in cancer: CSF3R*	DOWN	-3.00637522428736	0.00295601418934471	0.00453432757089998	4	4	4	1	N-hsa05200-152, N-hsa05200-155, N-hsa05200-156, N-hsa05200-218	4	N-hsa05200-152, N-hsa05200-155, N-hsa05200-156, N-hsa05200-218
P-hsa05200-216	Pathways in cancer: IL6	DOWN	-10.798842852626	5.00518619713321e-22	2.84537251691573e-21	4	4	4	1	N-hsa05200-152, N-hsa05200-155, N-hsa05200-156, N-hsa05200-216	4	N-hsa05200-152, N-hsa05200-155, N-hsa05200-156, N-hsa05200-216
P-hsa05200-217	Pathways in cancer: E2F1*	DOWN	-0.222918613616722	0.823808964049772	0.89436667624848	4	4	4	1	N-hsa05200-152, N-hsa05200-155, N-hsa05200-156, N-hsa05200-217	4	N-hsa05200-152, N-hsa05200-155, N-hsa05200-156, N-hsa05200-217
P-hsa05200-219	Pathways in cancer: MYC**	DOWN	-12.3096416172406	9.52401401844202e-27	7.47575326301139e-26	4	4	4	1	N-hsa05200-152, N-hsa05200-155, N-hsa05200-156, N-hsa05200-219	4	N-hsa05200-152, N-hsa05200-155, N-hsa05200-156, N-hsa05200-219
P-hsa05200-220	Pathways in cancer: CSF1R*	DOWN	-0.785007798023292	0.433306919782366	0.50458335289368	3	3	3	1	N-hsa05200-152, N-hsa05200-157, N-hsa05200-220	3	N-hsa05200-152, N-hsa05200-157, N-hsa05200-220
P-hsa05200-168	Pathways in cancer: E2F1	UP	14.7960390848501	1.07063672418928e-34	1.7021309276094e-33	15	15	15	1	N-hsa05200-158, N-hsa05200-159, N-hsa05200-163, N-hsa05200-165, N-hsa05200-167, N-hsa05200-171, N-hsa05200-172, N-hsa05200-174, N-hsa05200-175, N-hsa05200-176, N-hsa05200-177, N-hsa05200-161 162, N-hsa05200-164 166, N-hsa05200-169 170, N-hsa05200-168	11	N-hsa05200-158, N-hsa05200-159, N-hsa05200-163, N-hsa05200-171, N-hsa05200-172, N-hsa05200-176, N-hsa05200-177, N-hsa05200-161 162, N-hsa05200-164 166, N-hsa05200-169 170, N-hsa05200-168
P-hsa05200-183	Pathways in cancer: BMP2	UP	5.24431851541998	3.72380138276021e-07	7.88470811970447e-07	6	5	5	1	N-hsa05200-98, N-hsa05200-99, N-hsa05200-232, N-hsa05200-101 102, N-hsa05200-91 97, N-hsa05200-183	5	N-hsa05200-98, N-hsa05200-99, N-hsa05200-101 102, N-hsa05200-91 97, N-hsa05200-183
P-hsa05200-184	Pathways in cancer: GLI1	UP	4.09152740787025	6.04620215786025e-05	0.000107017558852038	6	5	5	1	N-hsa05200-98, N-hsa05200-99, N-hsa05200-232, N-hsa05200-101 102, N-hsa05200-91 97, N-hsa05200-184	5	N-hsa05200-98, N-hsa05200-99, N-hsa05200-101 102, N-hsa05200-91 97, N-hsa05200-184
P-hsa05200-187	Pathways in cancer: WNT16*	UP	8.14301419502574	3.02822280378159e-14	9.86275343731644e-14	6	5	5	1	N-hsa05200-98, N-hsa05200-99, N-hsa05200-232, N-hsa05200-101 102, N-hsa05200-91 97, N-hsa05200-187	5	N-hsa05200-98, N-hsa05200-99, N-hsa05200-101 102, N-hsa05200-91 97, N-hsa05200-187
P-hsa05200-185	Pathways in cancer: HHIP	UP	2.78893357636525	0.00575916871643786	0.00854762698737138	6	5	5	1	N-hsa05200-98, N-hsa05200-99, N-hsa05200-232, N-hsa05200-101 102, N-hsa05200-91 97, N-hsa05200-185	5	N-hsa05200-98, N-hsa05200-99, N-hsa05200-101 102, N-hsa05200-91 97, N-hsa05200-185
P-hsa05200-186	Pathways in cancer: PTCH1*	UP	4.06328086153936	6.76778195807885e-05	0.000119102804440487	6	5	5	1	N-hsa05200-98, N-hsa05200-99, N-hsa05200-232, N-hsa05200-101 102, N-hsa05200-91 97, N-hsa05200-186	5	N-hsa05200-98, N-hsa05200-99, N-hsa05200-101 102, N-hsa05200-91 97, N-hsa05200-186
P-hsa05205-81	Proteoglycans in cancer: CTTN	UP	10.7049103498054	9.72288358837977e-22	5.42861000351204e-21	2	2	2	1	N-hsa05205-85, N-hsa05205-81	2	N-hsa05205-85, N-hsa05205-81
P-hsa05205-113	Proteoglycans in cancer: TP53	UP	4.26142326966896	3.03073722103119e-05	5.50936339792104e-05	3	3	3	1	N-hsa05205-112, N-hsa05205-223, N-hsa05205-113	3	N-hsa05205-112, N-hsa05205-223, N-hsa05205-113
P-hsa05205-220	Proteoglycans in cancer: FAS	UP	2.10109469024564	0.0367891960995843	0.0502669569430592	3	3	3	1	N-hsa05205-219, N-hsa05205-223, N-hsa05205-220	2	N-hsa05205-223, N-hsa05205-220
P-hsa05205-109	Proteoglycans in cancer: SMAD2	DOWN	-5.56504300032954	7.70021365916917e-08	1.69469953216943e-07	3	3	3	1	N-hsa05205-223, N-hsa05205-224, N-hsa05205-109	1	N-hsa05205-223
P-hsa05205-120	Proteoglycans in cancer: PLAU	DOWN	-3.48134062926277e-05	0.999972254968133	1	5	5	5	1	N-hsa05205-116, N-hsa05205-119, N-hsa05205-226, N-hsa05205-228, N-hsa05205-120	5	N-hsa05205-116, N-hsa05205-119, N-hsa05205-226, N-hsa05205-228, N-hsa05205-120
P-hsa05205-121	Proteoglycans in cancer: PLAUR	UP	0.000422906585003679	0.999662958682349	1	5	5	5	1	N-hsa05205-116, N-hsa05205-119, N-hsa05205-226, N-hsa05205-228, N-hsa05205-121	5	N-hsa05205-116, N-hsa05205-119, N-hsa05205-226, N-hsa05205-228, N-hsa05205-121
P-hsa05205-233 234	Proteoglycans in cancer: ITGA2 Heparan sulfate	DOWN	-5.37176557921549	2.00640780329759e-07	4.33143963059411e-07	2	2	1	0.5	N-hsa05205-230, N-hsa05205-233 234	1	N-hsa05205-230
P-hsa05205-318	Proteoglycans in cancer: HSPB2	DOWN	-6.38076480485017	1.05363343463125e-09	2.59058495854288e-09	7	7	7	1	N-hsa05205-305, N-hsa05205-306, N-hsa05205-308, N-hsa05205-313, N-hsa05205-315, N-hsa05205-317, N-hsa05205-318	7	N-hsa05205-305, N-hsa05205-306, N-hsa05205-308, N-hsa05205-313, N-hsa05205-315, N-hsa05205-317, N-hsa05205-318
P-hsa05205-324	Proteoglycans in cancer: KDR*	DOWN	-3.2840503682688	0.00119319235557065	0.00192139816227514	5	5	5	1	N-hsa05205-305, N-hsa05205-306, N-hsa05205-308, N-hsa05205-323, N-hsa05205-324	5	N-hsa05205-305, N-hsa05205-306, N-hsa05205-308, N-hsa05205-323, N-hsa05205-324
P-hsa05205-319	Proteoglycans in cancer: KDR	DOWN	-4.8163103358148	2.7461132042718e-06	5.42856519622118e-06	3	3	2	0.666666666666667	N-hsa05205-306, N-hsa05205-320 327, N-hsa05205-319	2	N-hsa05205-306, N-hsa05205-319
P-hsa05205-400	Proteoglycans in cancer: ITGA2*	DOWN	-3.41122287554286	0.000771508786513967	0.00125747218375343	2	2	2	1	N-hsa05205-306, N-hsa05205-400	2	N-hsa05205-306, N-hsa05205-400
P-hsa05205-236	Proteoglycans in cancer: ITGAV	UP	12.8190519257666	2.29750241539003e-28	2.09228860741345e-27	3	3	3	1	N-hsa05205-347, N-hsa05205-342 348, N-hsa05205-236	3	N-hsa05205-347, N-hsa05205-342 348, N-hsa05205-236
P-hsa05205-256	Proteoglycans in cancer: ACTB	UP	11.5412681308242	2.4943284500015e-24	1.68929970115625e-23	6	6	6	1	N-hsa05205-250, N-hsa05205-252, N-hsa05205-253, N-hsa05205-254, N-hsa05205-353, N-hsa05205-256	6	N-hsa05205-250, N-hsa05205-252, N-hsa05205-253, N-hsa05205-254, N-hsa05205-353, N-hsa05205-256
P-hsa05205-352	Proteoglycans in cancer: ITGA5*	UP	13.7169582681886	3.10434254902177e-31	3.42573330703814e-30	2	2	2	1	N-hsa05205-353, N-hsa05205-352	2	N-hsa05205-353, N-hsa05205-352
P-hsa05205-304	Proteoglycans in cancer: MAPK1*****	DOWN	-11.7405431898372	5.92660448774111e-25	4.25988889616947e-24	4	4	4	1	N-hsa05205-297, N-hsa05205-298, N-hsa05205-403, N-hsa05205-304	4	N-hsa05205-297, N-hsa05205-298, N-hsa05205-403, N-hsa05205-304
P-hsa05205-337	Proteoglycans in cancer: CTNNB1**	DOWN	-20.4148963013968	2.28806682857026e-52	4.29241337039781e-50	4	3	3	1	N-hsa05205-289, N-hsa05205-403, N-hsa05205-404 419, N-hsa05205-337	3	N-hsa05205-289, N-hsa05205-403, N-hsa05205-404 419
P-hsa05205-415	Proteoglycans in cancer: MAPK1******	DOWN	-14.4193232323259	1.73351188243282e-33	2.35657122568404e-32	6	5	5	1	N-hsa05205-405, N-hsa05205-407, N-hsa05205-413, N-hsa05205-406 409, N-hsa05205-409 411, N-hsa05205-415	6	N-hsa05205-405, N-hsa05205-407, N-hsa05205-413, N-hsa05205-406 409, N-hsa05205-409 411, N-hsa05205-415
P-hsa05205-142	Proteoglycans in cancer: CTNNB1	DOWN	-2.59326780051063	0.0101550274100788	0.0146319749779631	4	4	4	1	N-hsa05205-245, N-hsa05205-246, N-hsa05205-447, N-hsa05205-142	3	N-hsa05205-245, N-hsa05205-246, N-hsa05205-447
P-hsa05205-30	Proteoglycans in cancer: FLNA	DOWN	-8.66053506108067	1.09091095141775e-15	3.86141310350888e-15	8	8	7	0.875	N-hsa05205-24, N-hsa05205-27, N-hsa05205-31, N-hsa05205-33, N-hsa05205-97, N-hsa05205-1 19, N-hsa05205-12 23, N-hsa05205-30	5	N-hsa05205-24, N-hsa05205-27, N-hsa05205-31, N-hsa05205-97, N-hsa05205-12 23
P-hsa05205-45 46	Proteoglycans in cancer: PAK1 FLNA	UP	10.2044985474052	3.24391667936919e-20	1.61850736449378e-19	8	8	7	0.875	N-hsa05205-41, N-hsa05205-1 19, N-hsa05205-2 39, N-hsa05205-2 45, N-hsa05205-7 9, N-hsa05205-42 99, N-hsa05205-45 46, N-hsa05205-7 93	7	N-hsa05205-41, N-hsa05205-2 39, N-hsa05205-2 45, N-hsa05205-7 9, N-hsa05205-42 99, N-hsa05205-7 93, N-hsa05205-45 46
P-hsa05205-17	Proteoglycans in cancer: AKT3	DOWN	-0.184546097748573	0.853757768707236	0.921017581423102	6	6	5	0.833333333333333	N-hsa05205-15, N-hsa05205-38, N-hsa05205-1 19, N-hsa05205-7 9, N-hsa05205-17, N-hsa05205-7 93	4	N-hsa05205-38, N-hsa05205-7 9, N-hsa05205-7 93, N-hsa05205-17
P-hsa05205-34	Proteoglycans in cancer: SLC9A1	UP	4.09150128185434	6.04683434878255e-05	0.000107017558852038	4	4	3	0.75	N-hsa05205-1 19, N-hsa05205-7 9, N-hsa05205-7 93, N-hsa05205-34	3	N-hsa05205-7 9, N-hsa05205-7 93, N-hsa05205-34
P-hsa05205-22	Proteoglycans in cancer: PPP1R12A	DOWN	-1.47402440411768	0.14192715713104	0.178216430239513	4	4	3	0.75	N-hsa05205-1 19, N-hsa05205-7 9, N-hsa05205-7 93, N-hsa05205-22	2	N-hsa05205-7 9, N-hsa05205-7 93
P-hsa05205-69	Proteoglycans in cancer: MAPK1*	UP	8.12050035920752	3.49129056635202e-14	1.12925191422007e-13	6	6	6	1	N-hsa05205-62, N-hsa05205-64, N-hsa05205-66, N-hsa05205-86, N-hsa05205-4 60, N-hsa05205-69	6	N-hsa05205-62, N-hsa05205-64, N-hsa05205-66, N-hsa05205-86, N-hsa05205-4 60, N-hsa05205-69
P-hsa05205-91	Proteoglycans in cancer: RAC1*	UP	14.9219208405091	4.22291498926377e-35	7.01078630076003e-34	4	3	3	1	N-hsa05205-88, N-hsa05205-4 60, N-hsa05205-19 60, N-hsa05205-91	3	N-hsa05205-88, N-hsa05205-4 60, N-hsa05205-91
P-hsa05205-103	Proteoglycans in cancer: CCND1	UP	7.6397789460697	6.9369956821185e-13	2.03978117549441e-12	5	5	5	1	N-hsa05205-54, N-hsa05205-58, N-hsa05205-59, N-hsa05205-53 99 42 53, N-hsa05205-103	5	N-hsa05205-54, N-hsa05205-58, N-hsa05205-59, N-hsa05205-53 99 42 53, N-hsa05205-103
P-hsa05205-369	Proteoglycans in cancer: HOXD10	UP	0.23329820268856	0.815750221444634	0.887672514750658	3	3	3	1	N-hsa05205-362, N-hsa05205-70 357, N-hsa05205-369	3	N-hsa05205-362, N-hsa05205-70 357, N-hsa05205-369
P-hsa05205-77	Proteoglycans in cancer: MIR21	UP	0.376163308574125	0.707163741704458	0.784529378733036	3	3	2	0.666666666666667	N-hsa05205-71 74 75, N-hsa05205-71 78, N-hsa05205-77	0	
P-hsa05205-158	Proteoglycans in cancer: PDCD4	DOWN	-15.0700701957693	1.41323108812185e-35	2.50115237860055e-34	9	9	8	0.888888888888889	N-hsa05205-160, N-hsa05205-333, N-hsa05205-151 199, N-hsa05205-151 425, N-hsa05205-151 153 154, N-hsa05205-151 162, N-hsa05205-151 167, N-hsa05205-151 436 437, N-hsa05205-158	7	N-hsa05205-160, N-hsa05205-151 199, N-hsa05205-151 425, N-hsa05205-151 153 154, N-hsa05205-151 162, N-hsa05205-151 167, N-hsa05205-151 436 437
P-hsa05205-431	Proteoglycans in cancer: CDKN1A*	DOWN	-13.5220964513325	1.30639084532151e-30	1.38462668125602e-29	3	3	3	1	N-hsa05205-427, N-hsa05205-151 425, N-hsa05205-431	2	N-hsa05205-427, N-hsa05205-151 425
P-hsa05205-434	Proteoglycans in cancer: CASP3	DOWN	-11.0265164532807	9.94368384732159e-23	5.84775890206123e-22	2	2	2	1	N-hsa05205-151 425, N-hsa05205-434	2	N-hsa05205-151 425, N-hsa05205-434
P-hsa05205-188	Proteoglycans in cancer: TNF	DOWN	-1.80502423647682	0.0724598873640245	0.0947280478710173	2	2	2	1	N-hsa05205-151 153 154, N-hsa05205-188	1	N-hsa05205-151 153 154
P-hsa05205-189	Proteoglycans in cancer: IL12B	UP	5.72605508766157	3.40610087610209e-08	7.65250927373356e-08	2	2	2	1	N-hsa05205-151 153 154, N-hsa05205-189	2	N-hsa05205-151 153 154, N-hsa05205-189
P-hsa05205-195	Proteoglycans in cancer: CDKN1A	DOWN	-2.00279350791634	0.0464462900887406	0.0624163611794251	5	5	5	1	N-hsa05205-164, N-hsa05205-193, N-hsa05205-151 162, N-hsa05205-167 169, N-hsa05205-195	4	N-hsa05205-164, N-hsa05205-193, N-hsa05205-151 162, N-hsa05205-167 169
P-hsa05205-183	Proteoglycans in cancer: VEGFA*	UP	8.14144168829844	3.05848951113288e-14	9.94406641747882e-14	5	5	5	1	N-hsa05205-165, N-hsa05205-180, N-hsa05205-151 162, N-hsa05205-167 169, N-hsa05205-183	4	N-hsa05205-180, N-hsa05205-151 162, N-hsa05205-167 169, N-hsa05205-183
P-hsa05205-422	Proteoglycans in cancer: CD63	DOWN	-18.520398112752	1.57672957285554e-46	1.28606290377261e-44	2	2	2	1	N-hsa05205-151 436 437, N-hsa05205-422	2	N-hsa05205-151 436 437, N-hsa05205-422
P-hsa05205-451	Proteoglycans in cancer: KDR**	UP	12.046092288339	6.47995494797822e-26	4.90177237193836e-25	7	7	7	1	N-hsa05205-172, N-hsa05205-173, N-hsa05205-175, N-hsa05205-176, N-hsa05205-179, N-hsa05205-167 169, N-hsa05205-451	6	N-hsa05205-172, N-hsa05205-173, N-hsa05205-176, N-hsa05205-179, N-hsa05205-167 169, N-hsa05205-451
P-hsa05205-215 216	Proteoglycans in cancer: EIF4B RPS6	DOWN	-9.41452191582836	7.31213788758908e-18	3.04158995058029e-17	7	7	7	1	N-hsa05205-204, N-hsa05205-206, N-hsa05205-208, N-hsa05205-210, N-hsa05205-213, N-hsa05205-199 200, N-hsa05205-215 216	5	N-hsa05205-206, N-hsa05205-208, N-hsa05205-213, N-hsa05205-199 200, N-hsa05205-215 216
P-hsa05205-129	Proteoglycans in cancer: AKT3*	DOWN	-12.6291417001855	9.23390845750045e-28	7.90995993893646e-27	5	5	5	1	N-hsa05205-126, N-hsa05205-127, N-hsa05205-240, N-hsa05205-239 244, N-hsa05205-129	4	N-hsa05205-126, N-hsa05205-240, N-hsa05205-239 244, N-hsa05205-129
P-hsa05205-140	Proteoglycans in cancer: MAPK1***	DOWN	-10.6514975942255	1.41725046942748e-21	7.79695566171836e-21	6	6	6	1	N-hsa05205-135, N-hsa05205-136, N-hsa05205-137, N-hsa05205-240, N-hsa05205-239 244, N-hsa05205-140	6	N-hsa05205-135, N-hsa05205-136, N-hsa05205-137, N-hsa05205-240, N-hsa05205-239 244, N-hsa05205-140
P-hsa05205-270	Proteoglycans in cancer: MAPK1****	DOWN	-10.3336016998941	1.31910671645337e-20	6.65226935501754e-20	7	7	7	1	N-hsa05205-261, N-hsa05205-271, N-hsa05205-276, N-hsa05205-278, N-hsa05205-273 274, N-hsa05205-259 268, N-hsa05205-270	7	N-hsa05205-261, N-hsa05205-271, N-hsa05205-276, N-hsa05205-278, N-hsa05205-273 274, N-hsa05205-259 268, N-hsa05205-270
P-hsa05205-284	Proteoglycans in cancer: PRKCA*	DOWN	-16.3795109275619	9.10989728238838e-40	2.67033864090009e-38	4	4	4	1	N-hsa05205-261, N-hsa05205-280, N-hsa05205-259 268, N-hsa05205-284	4	N-hsa05205-261, N-hsa05205-280, N-hsa05205-259 268, N-hsa05205-284
P-hsa05205-146	Proteoglycans in cancer: PTK2	UP	10.1266180819671	5.57213619230764e-20	2.75087565704451e-19	5	5	4	0.8	N-hsa05205-147, N-hsa05205-262, N-hsa05205-263, N-hsa05205-265 268, N-hsa05205-146	4	N-hsa05205-147, N-hsa05205-262, N-hsa05205-263, N-hsa05205-146
P-hsa05205-150	Proteoglycans in cancer: PRKCA	DOWN	-8.80096903976087	4.3545404102453e-16	1.59865319170649e-15	3	3	2	0.666666666666667	N-hsa05205-262, N-hsa05205-265 268, N-hsa05205-150	2	N-hsa05205-262, N-hsa05205-150
P-hsa05205-144	Proteoglycans in cancer: NUDT16L1	UP	10.6301430381291	1.64743127982816e-21	8.95820603176121e-21	3	3	2	0.666666666666667	N-hsa05205-262, N-hsa05205-265 268, N-hsa05205-144	2	N-hsa05205-262, N-hsa05205-144
P-hsa05205-145	Proteoglycans in cancer: PXN	DOWN	-1.68537591465343	0.0933564137050997	0.120451603927625	3	3	2	0.666666666666667	N-hsa05205-262, N-hsa05205-265 268, N-hsa05205-145	2	N-hsa05205-262, N-hsa05205-145
P-hsa05205-238	Proteoglycans in cancer: ITGAV*	UP	4.58224263174052	7.76632885785335e-06	1.49126232726028e-05	2	2	1	0.5	N-hsa05205-343 348, N-hsa05205-238	1	N-hsa05205-238
P-hsa05210-7	Colorectal cancer: CASP3*	DOWN	-0.0384934799250773	0.969329691315204	1	4	4	4	1	N-hsa05210-1, N-hsa05210-2, N-hsa05210-5 6, N-hsa05210-7	3	N-hsa05210-1, N-hsa05210-2, N-hsa05210-7
P-hsa05210-21	Colorectal cancer: BIRC5	UP	17.4319079238324	4.14569219569319e-43	2.22209101689155e-41	9	9	9	1	N-hsa05210-4, N-hsa05210-14, N-hsa05210-33, N-hsa05210-34, N-hsa05210-35, N-hsa05210-36, N-hsa05210-37, N-hsa05210-38, N-hsa05210-21	6	N-hsa05210-14, N-hsa05210-33, N-hsa05210-34, N-hsa05210-35, N-hsa05210-38, N-hsa05210-21
P-hsa05210-22	Colorectal cancer: MYC	DOWN	-8.59821488086253	1.63621398755393e-15	5.7054599268609e-15	9	9	9	1	N-hsa05210-4, N-hsa05210-14, N-hsa05210-33, N-hsa05210-34, N-hsa05210-35, N-hsa05210-36, N-hsa05210-37, N-hsa05210-38, N-hsa05210-22	6	N-hsa05210-14, N-hsa05210-33, N-hsa05210-34, N-hsa05210-35, N-hsa05210-38, N-hsa05210-22
P-hsa05210-23	Colorectal cancer: CCND1	UP	2.90491184077595	0.0040545432100677	0.00612918860764464	9	9	9	1	N-hsa05210-4, N-hsa05210-14, N-hsa05210-33, N-hsa05210-34, N-hsa05210-35, N-hsa05210-36, N-hsa05210-37, N-hsa05210-38, N-hsa05210-23	6	N-hsa05210-14, N-hsa05210-33, N-hsa05210-34, N-hsa05210-35, N-hsa05210-38, N-hsa05210-23
P-hsa05210-39	Colorectal cancer: BAD	UP	9.81920368463823	4.64863503144314e-19	2.12185871508207e-18	4	4	4	1	N-hsa05210-4, N-hsa05210-14, N-hsa05210-38, N-hsa05210-39	3	N-hsa05210-14, N-hsa05210-38, N-hsa05210-39
P-hsa05210-40	Colorectal cancer: CASP9	UP	11.0711794245052	7.23431851655983e-23	4.30843858319563e-22	4	4	4	1	N-hsa05210-4, N-hsa05210-14, N-hsa05210-38, N-hsa05210-40	2	N-hsa05210-14, N-hsa05210-38
P-hsa05210-53	Colorectal cancer: CCND1*	UP	2.21253642227327	0.0279740547675884	0.0387301304383734	8	8	8	1	N-hsa05210-14, N-hsa05210-15, N-hsa05210-25, N-hsa05210-26, N-hsa05210-27, N-hsa05210-28, N-hsa05210-29, N-hsa05210-53	7	N-hsa05210-14, N-hsa05210-15, N-hsa05210-26, N-hsa05210-27, N-hsa05210-28, N-hsa05210-29, N-hsa05210-53
P-hsa05210-16	Colorectal cancer: MAPK8	UP	6.89385212329219	5.85318751834766e-11	1.56196014003133e-10	4	4	4	1	N-hsa05210-14, N-hsa05210-19, N-hsa05210-20, N-hsa05210-16	4	N-hsa05210-14, N-hsa05210-19, N-hsa05210-20, N-hsa05210-16
P-hsa05210-31	Colorectal cancer: BCL2	UP	3.13214431639306	0.00197506397959707	0.00310319935152772	2	2	2	1	N-hsa05210-42, N-hsa05210-31	2	N-hsa05210-42, N-hsa05210-31
P-hsa05210-9 11	Colorectal cancer: SMAD2 SMAD4	DOWN	-6.72937257467024	1.50083229304892e-10	3.90507819938943e-10	2	2	2	1	N-hsa05210-10 44, N-hsa05210-9 11	1	N-hsa05210-9 11
P-hsa05211-12	Renal cell carcinoma: EGLN2	UP	4.04304034059879	7.33453653339064e-05	0.000128474234702529	2	1	1	1	N-hsa05211-16, N-hsa05211-12	1	N-hsa05211-12
P-hsa05211-40	Renal cell carcinoma: PAK4	UP	19.534430356461	1.13022178791744e-49	1.41353071608875e-47	3	3	3	1	N-hsa05211-28, N-hsa05211-44, N-hsa05211-40	3	N-hsa05211-28, N-hsa05211-44, N-hsa05211-40
P-hsa05211-42	Renal cell carcinoma: SLC2A1*	UP	13.2942200581521	6.99944053661358e-30	7.21480793774015e-29	4	4	4	1	N-hsa05211-33, N-hsa05211-35 37, N-hsa05211-36 37, N-hsa05211-42	3	N-hsa05211-33, N-hsa05211-35 37, N-hsa05211-42
P-hsa05211-27	Renal cell carcinoma: VEGFA*	UP	10.1735209198609	4.02342754925998e-20	1.99681219111421e-19	4	4	4	1	N-hsa05211-33, N-hsa05211-35 37, N-hsa05211-36 37, N-hsa05211-27	3	N-hsa05211-33, N-hsa05211-35 37, N-hsa05211-27
P-hsa05211-21	Renal cell carcinoma: TGFB1*	UP	12.3178465934966	8.97108771142091e-27	7.07132796076707e-26	4	4	4	1	N-hsa05211-33, N-hsa05211-35 37, N-hsa05211-36 37, N-hsa05211-21	3	N-hsa05211-33, N-hsa05211-35 37, N-hsa05211-21
P-hsa05211-41	Renal cell carcinoma: PDGFB*	UP	8.82726301943722	3.66389427499026e-16	1.3634826135907e-15	4	4	4	1	N-hsa05211-33, N-hsa05211-35 37, N-hsa05211-36 37, N-hsa05211-41	3	N-hsa05211-33, N-hsa05211-35 37, N-hsa05211-41
P-hsa05211-49	Renal cell carcinoma: TGFA*	UP	1.13000338813763	0.259724807266299	0.31354165922238	4	4	4	1	N-hsa05211-33, N-hsa05211-35 37, N-hsa05211-36 37, N-hsa05211-49	3	N-hsa05211-33, N-hsa05211-35 37, N-hsa05211-49
P-hsa05211-31	Renal cell carcinoma: SOS1	DOWN	-12.1360208954806	3.37112389366398e-26	2.57082456281042e-25	5	5	5	1	N-hsa05211-32, N-hsa05211-38, N-hsa05211-39, N-hsa05211-50, N-hsa05211-31	5	N-hsa05211-32, N-hsa05211-38, N-hsa05211-39, N-hsa05211-50, N-hsa05211-31
P-hsa05211-45	Renal cell carcinoma: ETS1	DOWN	-4.27666902950962	2.84564850352931e-05	5.18294814817571e-05	8	8	8	1	N-hsa05211-1, N-hsa05211-38, N-hsa05211-39, N-hsa05211-50, N-hsa05211-52, N-hsa05211-53, N-hsa05211-54, N-hsa05211-45	8	N-hsa05211-1, N-hsa05211-38, N-hsa05211-39, N-hsa05211-50, N-hsa05211-52, N-hsa05211-53, N-hsa05211-54, N-hsa05211-45
P-hsa05211-48	Renal cell carcinoma: JUN	DOWN	-11.0924539492029	6.21642494325131e-23	3.71401694061766e-22	8	8	8	1	N-hsa05211-1, N-hsa05211-38, N-hsa05211-39, N-hsa05211-50, N-hsa05211-52, N-hsa05211-53, N-hsa05211-54, N-hsa05211-48	8	N-hsa05211-1, N-hsa05211-38, N-hsa05211-39, N-hsa05211-50, N-hsa05211-52, N-hsa05211-53, N-hsa05211-54, N-hsa05211-48
P-hsa05211-43	Renal cell carcinoma: RAP1A	DOWN	-13.5931732111863	7.73567714372496e-31	8.34030478254484e-30	6	6	6	1	N-hsa05211-29, N-hsa05211-30, N-hsa05211-38, N-hsa05211-39, N-hsa05211-50, N-hsa05211-43	4	N-hsa05211-30, N-hsa05211-38, N-hsa05211-39, N-hsa05211-50
P-hsa05211-46	Renal cell carcinoma: AKT3	DOWN	-12.5351491723199	1.83623505923781e-27	1.53101198716895e-26	5	5	5	1	N-hsa05211-38, N-hsa05211-39, N-hsa05211-47, N-hsa05211-50, N-hsa05211-46	4	N-hsa05211-38, N-hsa05211-39, N-hsa05211-50, N-hsa05211-46
P-hsa05211-4	Renal cell carcinoma: SLC2A1	UP	12.9680960721573	7.6971955074214e-29	7.21996938596128e-28	3	3	3	1	N-hsa05211-5 13, N-hsa05211-6 13, N-hsa05211-4	2	N-hsa05211-5 13, N-hsa05211-4
P-hsa05211-3	Renal cell carcinoma: VEGFA	UP	6.72350747888017	1.55168241354984e-10	4.03179530168906e-10	3	3	3	1	N-hsa05211-5 13, N-hsa05211-6 13, N-hsa05211-3	2	N-hsa05211-5 13, N-hsa05211-3
P-hsa05211-2	Renal cell carcinoma: TGFB1	UP	11.1328083114812	4.66155340547139e-23	2.83012109665512e-22	3	3	3	1	N-hsa05211-5 13, N-hsa05211-6 13, N-hsa05211-2	2	N-hsa05211-5 13, N-hsa05211-2
P-hsa05211-23	Renal cell carcinoma: PDGFB	UP	2.35188905484507	0.0195755881491397	0.0273853865531589	3	3	3	1	N-hsa05211-5 13, N-hsa05211-6 13, N-hsa05211-23	2	N-hsa05211-5 13, N-hsa05211-23
P-hsa05211-22	Renal cell carcinoma: TGFA	DOWN	-3.45615512976589	0.00065933443490464	0.00108027196496166	3	3	3	1	N-hsa05211-5 13, N-hsa05211-6 13, N-hsa05211-22	2	N-hsa05211-5 13, N-hsa05211-22
P-hsa05212-14	Pancreatic cancer: MAPK1	UP	9.05607142456753	8.07527146582222e-17	3.16929064223483e-16	4	4	4	1	N-hsa05212-2, N-hsa05212-11, N-hsa05212-13, N-hsa05212-14	3	N-hsa05212-2, N-hsa05212-11, N-hsa05212-14
